lihtc_project_id,normalized_state_id,hud_property_name,property_street_address,city,state,zip_code,state_id
PAA43859454,PAA61409043,438 Lindsay Green,1387 Belmont Drive,New Brighton,PA,44863,PAA00664457
PAA36026497,PAA64249306,Hawaiian Airlines,546 The Embarcadero Canyon,Mission Viejo,PA,12691,PAA60691890
PAA03808471,TC3478-9746,One-Up Realty,951 Powell Extension,Eureka,PA,14256,PAA29724404
PAA57881063,TC6765-4609,1192 Garces Road,283 Conkling Drive,El Cerrito,PA,73524,TC4274-7386
PAA06153067,PAA98039211,Global Insight,1038 Maxwell Motorway,Draper,PA,47333,TC4352-3430
PAA21116615,PAA31217604,Autoliv,601 Owens Turnpike,Portsmouth,PA,73811,PAA68603532
PAA33432699,PAA60630318,907 Merritt Parkway,303 Kearny Rapids,Independence,PA,44872,PAA70388228
PAA65018661,PAA57036757,182 Haight Boulevard,719 Banneker Lake,Pinellas Park,PA,58229,TC1072-0310
PAA12445104,PAA96376186,759 Fifth Mall,538 Brosnan Route,Newberg,PA,20298,TC1134-8304
PAA42182383,PAA39502190,Tropicana Products,719 Anthony Terrace,Holland,PA,07410,TC4875-7733
PAA23176306,PAA06299440,Salary.com,260 Oscar Avenue,Allen,PA,22290,PAA11952225
PAA16952430,TC5897-7250,1220 San Bruno Walk,68 Hallam Bend,Natchez,PA,77532,PAA33426208
PAA00074770,PAA15872228,303 Elsie Station,621 Myrtle Freeway,Auburn,PA,13359,PAA93607064
PAA08762621,TC6336-0645,55 Florentine Crossing,378 Santa Paula Spur,Arlington Heights,PA,03897,TC1291-0297
PAA81863949,TC8319-9628,Powerbod,3 Long Pine,Charleston,PA,40996,TC4868-5525
PAA61058948,PAA57567855,Alaska Air Group,142 Armory Shore,Edinburg,PA,85642,PAA79944002
PAA31190403,PAA29399435,Bob Evans Restaurants,283 Pink Spur,Venice,PA,61952,TC0629-5067
PAA89493041,TC1829-1221,Audiovox,138 Eucalyptus Cove,Bell Gardens,PA,20154,PAA04938145
PAA96190240,PAA09099333,1111 Rainey Bend,859 Revere Expressway,Apache Junction,PA,23877,TC9775-7846
PAA73573449,PAA05369838,Popeyes Chicken & Biscuits,1050 Gorham Bayou,Alpharetta,PA,72547,TC2311-9084
PAA58828908,TC2409-4922,585 El Plazuela Pike,128 Ellsworth Circle,Newnan,PA,32052,TC6454-3081
PAA35426140,TC7282-3745,1124 Seward Bridge,347 Yerba Buena Crossing,Gaithersburg,PA,30045,PAA71351559
PAA14382520,PAA37662245,Nabisco,1339 Natoma Gardens,Windsor,PA,51428,TC7543-0412
PAA25867657,PAA06617602,Landskip Yard Care,1018 Valerton Highway,Seaside,PA,21028,PAA32150890
PAA23339820,PAA49903225,Asian Junction,1313 Seal Rock Expressway,Louisville,PA,17008,PAA94756746
PAA32966762,TC4184-6925,622 Lansdale Drive,493 Santa Rita Viaduct,Villa Park,PA,19661,PAA37860387
PAA96286768,PAA79810550,1081 Torrens Lane,1035 Bergen Hills,Cocoa,PA,03764,PAA77269971
PAA23600600,PAA12951923,Excella,1114 Rockland Shore,Dana Point,PA,70565,PAA43295643
PAA82213959,PAA83966618,Del Monte Foods,799 Sixth Drive,Lufkin,PA,17878,TC4343-7443
PAA68729609,TC3367-2907,Discovery Communications,589 Gibson Walk,Alsip,PA,59876,TC9863-9294
PAA11585169,PAA43806396,DTE Energy,800 Coralino Center,Prescott Valley,PA,63767,TC9950-0282
PAA46792773,TC5921-9145,614 Habitat Square,1239 Livingston Alley,Oakland,PA,80512,PAA60373670
PAA52987269,PAA27390227,989 East Beach Spur,454 Oxford Route,Urbandale,PA,56598,TC6969-1814
PAA97481444,PAA32473619,1154 Norton Row,18 Hunter Field,Gallatin,PA,12536,TC6835-5964
PAA38953437,TC3217-2187,S3 Graphics,458 Alemany Extension,Ocala,PA,82868,TC8011-4094
PAA16429479,TC0633-7822,Qualcomm,773 Osceola Bridge,Mount Vernon,PA,05289,TC3001-2575
PAA46661848,TC5888-7223,1093 Drumm Motorway,778 Phelps Mews,Colorado Springs,PA,15715,PAA70976313
PAA09636391,TC7108-1236,Crazy Tiger,1287 Jerome Run,Conway,PA,54307,TC5617-8721
PAA45395380,TC0954-0925,Pointers,1219 Vista Verde Bypass,Rosemount,PA,00734,TC9442-3778
PAA33494963,PAA75538306,642 Wheat Center,678 Caire Hill,Menomonee Falls,PA,66410,TC9455-8679
PAA35827204,PAA33325105,650 Converse Circle,256 Paper Point,Shoreview,PA,87888,PAA99772055
PAA73007634,PAA02499877,1229 Texas Circle,223 Mcnair Rapids,Glenview,PA,15758,TC2252-5276
PAA74132035,TC2900-9368,Best Buy,346 Saint Charles Stravenue,Mint Hill,PA,55502,TC0048-4345
PAA49144309,TC6997-3864,Tesoro,292 John Maher Garden,Prairie Village,PA,06243,TC0839-2112
PAA11483270,TC1416-8762,1077 Beeman Stravenue,639 Loraine Crescent,Murray,PA,49520,TC8230-6320
PAA27007747,TC8254-3421,715 Rosenkranz Circle,356 Red Rock Run,Bedford,PA,52514,TC5340-0913
PAA08339128,TC4843-6996,Renys,584 Garlington Motorway,Gardner,PA,64210,PAA64305032
PAA11237254,PAA61365858,162 Merrimac Extension,63 Morningside Viaduct,Wentzville,PA,20467,PAA48950925
PAA53983381,PAA24705572,Datacorp,696 Point Lobos Landing,Maplewood,PA,32284,PAA10359132
PAA68943305,TC7038-4407,1289 Newburg Path,1055 Collingwood Station,Naugatuck,PA,32004,PAA84411445
PAA92106521,PAA73199135,Chugach Alaska Corporation,230 Allston Lodge,Altamonte Springs,PA,42355,TC0221-6158
PAA37127835,TC2381-1524,Garden Guru,168 Walkway Landing,Greenbelt,PA,75905,PAA03464604
PAA51621974,TC4863-6161,455 Child Extension,477 Lincoln Place,Alhambra,PA,85425,TC9548-4092
PAA90394063,PAA83479656,Total Serve,742 Gateview Arcade,Bolingbrook,PA,23444,TC3875-1491
PAA37457091,PAA97208281,793 Adolph Sutro Landing,477 Sharon Center,Goodlettsville,PA,58014,PAA96323594
PAA67302700,TC7864-1270,Avnet,1286 Powell Creek,Converse,PA,06581,TC3269-7979
PAA14812830,TC7180-9559,234 Thrift Mews,763 Hubbell Canyon,Oviedo,PA,45742,PAA57113628
PAA68408383,PAA45262127,778 Van Buren Rapids,1136 Laidley Rapids,Midvale,PA,24986,PAA29338194
PAA77037904,TC9715-0756,1135 States Gardens,330 Hahn Bridge,West Chicago,PA,91823,PAA33457124
PAA75047538,PAA92413870,Ashland Inc.,183 Skyline Street,Commerce City,PA,58865,TC2035-7339
PAA33805114,TC2846-9803,1041 Valdez Mews,1173 Macalla Rapids,Northfield,PA,85109,TC8761-9113
PAA89823891,PAA56831813,235 Detroit Manor,1103 Joy Pike,Kerrville,PA,39889,PAA89215632
PAA71955623,PAA67878617,Diebold,816 Division Drive,Beloit,PA,34346,TC7049-5999
PAA29361848,PAA90713414,Dollar Tree,509 Westbrook Pine,Wilmington,PA,59674,PAA00573948
PAA52237561,PAA39033370,American Airlines,915 Bayview Boulevard,Dubuque,PA,77600,TC5506-1401
PAA04086427,PAA15406036,1167 Lamson Pike,942 Mountview Boulevard,Wildwood,PA,29650,PAA82096605
PAA22609970,TC1961-6899,1331 Crestwell Hill,1075 Sotelo Canyon,La Quinta,PA,23733,TC9143-3401
PAA52886575,TC5655-2110,484 Mateo Green,82 Ignacio Trace,Victorville,PA,57492,TC7771-8038
PAA68499492,PAA38804342,A Plus Lawn Care,729 Clay Loop,Statesboro,PA,55790,PAA68291327
PAA34549334,TC2017-2970,Brookdale Senior Living,1193 Martin Luther King Jr Landing,Concord,PA,90074,TC2733-5682
PAA62724614,TC4285-0032,83 Rausch Alley,632 Massachusetts Bypass,Fort Lauderdale,PA,50201,PAA04538937
PAA93479552,TC2898-7351,Gamma Realty,98 Troy Turnpike,Chelsea,PA,59238,TC6511-7080
PAA25102163,TC0154-9345,1029 Otega Bypass,1180 Grijalva Ranch,Wauwatosa,PA,79600,TC1614-6387
PAA37369024,TC9079-1083,Pinnacle Systems,829 Caine Heights,Louisville,PA,01067,TC7816-1548
PAA76112989,TC5014-2744,777 Rio Verde Annex,454 Marcela Arcade,Charleston,PA,39846,PAA75789463
PAA83357201,PAA39197874,1031 Sala Cove,1198 Jack Micheline Rapids,Clarksville,PA,22216,TC1775-4898
PAA37019080,PAA85473560,519 Mckinley Turnpike,65 Mark Twain Bypass,Harrisonburg,PA,35517,PAA52463799
PAA80671713,TC8546-1580,690 Bernard Glen,1012 Natoma Circle,Reynoldsburg,PA,80426,TC2778-6624
PAA17917837,TC2603-7338,Flexus,1156 Raymond Expressway,South Bend,PA,30466,PAA98859637
PAA01396707,PAA23511401,866 Gilroy Cove,560 Quickstep Ferry,Watauga,PA,30840,PAA22898659
PAA60257737,TC1540-3045,Buena Vista Garden Maintenance,1138 Mission Square,Valparaiso,PA,88835,TC2761-5682
PAA96372154,PAA39555072,824 Idora Junction,1268 Avenue Of The Palms Manor,Millbrae,PA,51706,PAA27370584
PAA88613272,PAA44947244,1163 Via Bufano Lane,1141 Davenport Highway,Deer Park,PA,99171,PAA31245946
PAA34638862,TC8745-9013,476 Innes Mall,611 Alder Extension,Eugene,PA,80921,PAA66162753
PAA67693133,PAA67030769,914 Rico Run,1241 Jerome Terrace,Bossier City,PA,96914,PAA38003915
PAA26680930,PAA95138147,Pilgrim's Pride,1126 Mary Garden,Reedley,PA,44867,PAA67671038
PAA17452126,TC8251-1257,The High Heelers,880 Moreland Gardens,Creve Coeur,PA,16934,PAA81556664
PAA70457281,TC1020-1782,Silicon Graphics,73 La Grande Manor,Kingsport,PA,93844,PAA45370896
PAA82682491,PAA73925160,1281 Juri Bend,595 Webster Garden,Thornton,PA,81925,TC8806-8800
PAA15609681,TC0916-2333,Columbia Sussex,338 Cyrus Circle,Fort Wayne,PA,13786,PAA04140383
PAA50883175,PAA86755952,Assurant,696 Cambon Garden,Spanish Fork,PA,83782,PAA68109354
PAA73814133,PAA93289690,1066 Santa Paula Plaza,1016 Royal Lake,Moses Lake,PA,41035,TC6737-0342
PAA97421476,PAA11708266,TransDigm Group,561 Pico Hill,Titusville,PA,73408,TC3806-4278
PAA51855873,TC7513-7986,Emerson Electric Company,1008 Vassar Rapids,Valley Stream,PA,58356,PAA20762253
PAA97930834,PAA02466240,738 Borica Bridge,1270 Steuben Crescent,Norristown,PA,64295,PAA21292358
PAA65877469,PAA78242700,Federal Home Loan Mortgage Corporation,955 Whitney Young Point,Arlington Heights,PA,79102,TC8524-3007
PAA13056794,TC2432-6516,Silicon Image,1213 Conservatory Field,Spring Valley,PA,47280,TC0169-2750
PAA05173798,TC9594-3304,974 Vine Stravenue,670 Vernon Crossing,Brighton,PA,95587,PAA18155621
PAA75921975,TC6480-3628,103 Harriet Mall,708 Cole Canyon,Atlanta,PA,10376,PAA21863041
PAA95578512,TC3713-1708,Kraft Foods,179 Aspen Lake,Cypress,PA,71591,PAA45016758
PAA37177050,PAA07363171,1175 Walker Place,1013 Derby Spur,Reading,PA,32602,TC9845-0618
PAA41651265,PAA69409036,Dex One,558 Rose Route,Woodburn,PA,16370,TC5741-0957
PAA95779724,PAA79213965,Airgas,827 Dove Ranch,Greensboro,PA,15950,PAA41044477
PAA59231928,TC8837-9535,885 Glen Point,482 Ringold Heights,Belton,PA,80759,PAA52319099
PAA88749687,PAA58340609,1166 Innes Park,876 Mateo Motorway,Weslaco,PA,44203,TC0685-5760
PAA69497710,TC3440-8489,559 Portal Spur,1201 Battery Cranston Plaza,Inglewood,PA,29977,PAA92564738
PAA50828371,PAA47944682,Abbott Laboratories,789 Rosa Parks Bend,Hampton,PA,12786,TC4360-9433
PAA16485018,PAA06503328,Las Vegas Yard Management,859 Gilroy Run,Gainesville,PA,62678,PAA53062066
PAA78890240,TC1852-4858,Four Leaf Clover,858 Melba Shore,Temecula,PA,09647,PAA07955723
PAA90615777,TC7095-8255,297 Calhoun Bridge,1224 Miguel Estate,Bangor,PA,63701,PAA40841652
PAA98148631,TC6403-2934,411 Ruckman Road,913 Brewster Hill,Slidell,PA,82418,TC6374-3217
PAA29318388,PAA91417264,121 Euclid Station,670 Cowell Expressway,Chicopee,PA,87087,PAA35847660
PAA40234757,TC2402-4470,Morgan Stanley,848 Heather Lane,Gulfport,PA,17853,PAA07720561
PAA25010422,TC7551-9526,1267 Prosper Expressway,398 Perry Canyon,North Royalton,PA,71428,PAA05815995
PAA69405265,TC4898-5791,The Coca-Cola Company,378 Bessie Pike,Southaven,PA,77882,PAA08544019
PAA63980371,PAA53813549,467 Santa Rosa Viaduct,787 Battery Bayou,Port Hueneme,PA,97184,TC0781-9746
PAA88709991,TC5151-3878,YASH Technologies,793 Pulaski Run,Galt,PA,51079,PAA98485283
PAA04986484,PAA30700477,Solid Future,456 Lippard Trace,Snellville,PA,27010,TC8842-7683
PAA04892082,TC2909-0428,Target Corporation,1305 Diana Junction,Coeur d'Alene,PA,08083,TC5460-2399
PAA79941936,TC1750-7048,310 Reno Turnpike,375 Talbert Bend,West Sacramento,PA,79644,TC4459-0665
PAA44592813,PAA54592708,1312 Friendship Turnpike,1395 Arkansas Road,Huntington Park,PA,45470,PAA13008608
PAA80775643,TC4827-6596,1308 White Ferry,129 Hamerton Freeway,Myrtle Beach,PA,37918,TC1931-9169
PAA52490870,PAA73749938,966 Country Club Glen,133 Cosgrove Arcade,Titusville,PA,44344,TC0121-7378
PAA40214833,TC2095-8156,Dr Pepper Snapple Group,1232 Restani Freeway,Belleville,PA,17862,TC4785-1172
PAA16660840,TC8385-9544,950 Costa Highway,636 Fredela Gardens,Apache Junction,PA,18001,TC8563-3287
PAA15149420,PAA50427657,House of Gas,1253 Junipero Serra Bridge,Romeoville,PA,95255,PAA37753736
PAA23960465,PAA44322519,Grade A Investment,325 Nobles Ferry,Bowie,PA,54626,TC9416-4441
PAA96860689,PAA38677557,1188 Harvard Green,546 Rockwood Spur,Chaska,PA,70247,TC5708-9157
PAA25422370,PAA35735026,1176 Grattan Path,609 Roach Annex,Shaker Heights,PA,63790,PAA56983026
PAA26624827,TC3887-0609,Marriott Corporation,362 Garfield Crescent,Grand Junction,PA,53732,PAA72245917
PAA54349862,TC4206-1858,American Family Insurance,428 Capen Arcade,Los Angeles,PA,14862,TC4423-9597
PAA10779672,PAA24741179,768 East Beach Cove,23 Recycle Highway,Sanford,PA,24987,PAA40244632
PAA46508378,TC8825-6804,Abbott Laboratories,779 Nautilus Row,Fond du Lac,PA,10595,TC1397-2804
PAA92126857,TC1859-8654,Biggby Coffee,1240 Douglass Place,Great Falls,PA,17207,PAA81399870
PAA62217931,PAA91425024,TransDigm Group,810 Perry Canyon,Salina,PA,75751,TC1375-8808
PAA12505887,PAA40706607,Asian Solutions,744 Delgado Stravenue,Petaluma,PA,44415,TC0713-6096
PAA87374408,PAA74822765,"PalmOne, Inc.",1355 Spears Estate,Santa Rosa,PA,55599,PAA70527224
PAA72884780,TC7139-7290,Body Fate,707 Gonzalez Mall,San Jose,PA,99376,PAA72598886
PAA63103158,PAA03926391,807 Francisco Center,733 Lulu Run,Oak Lawn,PA,97947,TC6296-9464
PAA02864632,TC8378-0811,Monsanto Company,563 Avalon Center,Sherwood,PA,85600,PAA06838764
PAA53039163,TC4670-2760,37 Deems Trail,684 Mason Turnpike,Hartford,PA,29610,TC5013-3516
PAA22282694,PAA43571839,Body Toning,831 Acton Viaduct,Northampton,PA,57515,PAA29548974
PAA60994677,TC2650-8643,1172 Palos Arcade,693 Campus Shore,Goldsboro,PA,42691,PAA94941113
PAA93801373,PAA52234678,226 Lois Cove,281 Knockash Avenue,Bessemer,PA,66471,TC4226-3699
PAA96075108,TC9017-1724,379 Keith Hill,938 Robert C Levy Row,Havelock,PA,29527,PAA90274856
PAA80925949,TC6766-6266,Bonanza Produce Stores,100 Burritt Path,Little Rock,PA,81396,PAA34480272
PAA35868811,TC0654-9283,777 Prado Avenue,912 Chicago Square,Easley,PA,32688,PAA31576376
PAA07215352,TC2715-4462,1052 Digby Spur,358 Lathrop Avenue,Benbrook,PA,55208,PAA23659418
PAA07389071,PAA98716269,653 Niagara Walk,584 Blackstone Ferry,Alice,PA,89846,PAA95601638
PAA04026351,PAA68824719,Capital One,695 Everson Pass,Douglasville,PA,02832,PAA01709202
PAA95289273,PAA13902197,373 Santa Ynez Trace,760 Signal Green,Orem,PA,62024,PAA36824207
PAA29979649,PAA87095069,942 Saint Croix Estate,541 Mccormick Manor,Steubenville,PA,65668,TC9500-0009
PAA96588481,PAA01722589,548 Clarkson Green,1101 Finley Avenue,Mooresville,PA,39677,TC1788-4478
PAA01218284,PAA76373153,1366 Rankin Glen,465 John F Shelley Motorway,Taylorsville,PA,43546,TC3217-2031
PAA40660901,TC3099-6168,MasterCard,1200 Juri Field,Newberg,PA,10776,PAA27597054
PAA06114612,PAA78229825,825 Columbia Square Extension,315 Orchard Garden,Wisconsin Rapids,PA,68119,PAA28919737
PAA30171633,TC0302-8471,1216 Channel Spur,366 Arago Spur,Aurora,PA,60979,TC5922-4370
PAA89133834,PAA20589824,907 Kempton Annex,1159 Ervine Arcade,Nashua,PA,50712,PAA39640192
PAA22470198,TC7773-3548,L&L Hawaiian Barbecue,73 Cesar Chavez Lane,North Ridgeville,PA,63377,TC3982-2778
PAA43125701,TC6108-8275,AC Lens,599 Cortland Ranch,Hermosa Beach,PA,14320,TC7469-6530
PAA57955427,TC2553-2188,1204 Grenard Arcade,1302 Harlan Pass,Moorpark,PA,07042,TC0531-4134
PAA76080746,PAA05950654,Bushmaster Firearms International,6 Minna Creek,Troy,PA,59442,TC9517-4612
PAA94659387,TC5543-4454,893 Sierra Ferry,1324 Brown Center,Quincy,PA,23417,TC8761-5049
PAA53013741,TC9921-0194,964 School Drive,1261 Harkness Trail,Monrovia,PA,57002,TC0193-2686
PAA43626104,TC6118-2932,1281 Turquoise Lane,1051 Telegraph Mall,Waynesboro,PA,08170,TC0719-6666
PAA66419354,TC3612-2604,40 Kaplan Landing,824 Gabilan Heights,Tualatin,PA,42130,PAA83594924
PAA69327408,PAA28552378,1141 Reno Run,754 Montgomery Crescent,Leawood,PA,03388,TC2033-6916
PAA23249511,PAA95996020,853 Delgado Extension,850 Plymouth Court,Duarte,PA,33101,PAA48167227
PAA21701816,TC2712-1625,943 Child Circle,685 Grijalva Spur,Woonsocket,PA,81326,PAA22638061
PAA57633553,PAA07847539,Altria Group,904 Sloat Gardens,Rome,PA,85816,TC9545-2891
PAA95460663,PAA97201889,VECO Corporation,290 Brant Boulevard,Gastonia,PA,75815,PAA60121679
PAA16228089,TC6393-4128,Russell Stovers,563 Porter Creek,Grand Junction,PA,56330,PAA23783865
PAA03007635,PAA65863330,Converse,950 Fortuna Terrace,Louisville,PA,98720,PAA05347025
PAA74766603,TC1911-9657,771 Harrison Bayou,938 Mojave Pike,South Pasadena,PA,32570,TC4255-1592
PAA35676174,TC2469-4509,1152 Torrens Landing,1224 Edith Pass,Boynton Beach,PA,68739,TC2020-2705
PAA57863503,PAA19584161,418 Antonio Landing,1149 Alvarado Mews,Coachella,PA,83776,PAA12673136
PAA23262563,PAA91545705,227 Wyton Green,1267 Legion Of Honor Crossing,Asheville,PA,31292,TC5459-8938
PAA88047222,PAA75110372,1126 Alpha Crescent,173 Phelan Canyon,Huntsville,PA,24980,TC5252-8124
PAA26046568,PAA93107411,Birdwell,586 Forest Side Grove,Benicia,PA,68812,TC5066-4082
PAA87578935,TC5952-5337,Procter & Gamble,1166 Midway Alley,San Jose,PA,48226,TC2425-0049
PAA20296945,PAA05695138,342 Saint Louis Bend,293 Kelloch Arcade,Laguna Woods,PA,45294,TC1797-0051
PAA07810171,TC8404-7394,Six Flags,107 Mayflower Gardens,Nicholasville,PA,70299,TC9421-2880
PAA07607298,PAA91976451,Hallmark Cards,231 Evergreen Street,Rancho Santa Margarita,PA,60517,TC1037-0040
PAA20270378,TC4226-4090,1121 Macondray Park,146 View Viaduct,Flint,PA,92638,PAA31075927
PAA29979394,TC9526-1735,232 Clarkson Highway,653 Battery Chamberlin Bridge,Hazelwood,PA,18301,PAA39877907
PAA67608823,TC6935-4811,Houlihan's,451 Marin Walk,Phoenix,PA,70471,TC5925-6455
PAA34505086,PAA19296401,1155 Lobos Loop,262 Ashburton Crescent,Athens,PA,41125,PAA82776212
PAA29135113,PAA03596060,73 Boalt Canyon,286 Hemdale Station,Riverton,PA,70935,PAA50402309
PAA27184912,TC1332-2205,828 Rex Parkway,866 Steiner Trail,Garfield,PA,01611,PAA65795521
PAA76743428,TC8987-0874,53 Sherwood Park,1244 Macondray Place,Owasso,PA,66369,TC9345-8885
PAA12773562,TC7181-7246,Target Source,850 Kohler Station,Salisbury,PA,74586,TC1217-1382
PAA46138339,PAA03135392,167 Robblee Loop,1080 Rae Annex,Conroe,PA,65051,PAA46787127
PAA44807099,TC5724-8345,WWW Realty,132 San Miguel Walk,Warwick,PA,93643,PAA06677017
PAA32133452,TC5008-4810,Boeing,201 Cargo Glen,Milpitas,PA,05936,PAA23587417
PAA41133745,PAA67299506,Erie Insurance Group,1138 Patten Street,Winston-Salem,PA,52016,PAA93537261
PAA74881825,PAA04167135,Magik Grey,881 Lucky Ranch,Paris,PA,83648,PAA47124265
PAA12794918,PAA08623597,1219 Grove Shore,710 Starr King Mews,Rock Springs,PA,99855,PAA72992514
PAA71134378,TC0170-2670,ION Media Networks,1232 Crane Green,Rochester Hills,PA,87050,PAA27780977
PAA71540421,PAA88665188,Hi-Point Firearms,775 Gordon Landing,Simi Valley,PA,34140,TC9592-5166
PAA85658935,PAA83868400,210 Corbin Ranch,954 El Verano Gardens,Urbana,PA,12547,TC4281-6497
PAA82184441,TC9106-9398,Bold Ideas,110 Pollock Heights,Muskogee,PA,33934,TC6079-5854
PAA45254847,PAA75384018,Hunt Petroleum,256 Cuvier Gardens,Palm Coast,PA,02127,TC8189-9532
PAA48141173,PAA82918463,655 Russian Hill Junction,724 Grace Manor,Sun Prairie,PA,42157,PAA80018235
PAA05189883,TC9316-1697,First Choice Garden Maintenance,23 Dickinson Station,Santa Fe,PA,72355,TC9739-1274
PAA78823487,TC1259-7071,57 Megan Arcade,140 Bowman Row,Havelock,PA,73285,PAA16950860
PAA47386352,PAA47361025,531 Lester Plaza,512 Maddux Plaza,Chambersburg,PA,41940,TC8740-3691
PAA87913328,TC9848-2371,1326 Flournoy Row,131 Scotland Spur,Douglasville,PA,25965,TC5017-9984
PAA11654580,PAA55188777,92 Lapidge Bypass,1376 Dewitt Terrace,Coconut Creek,PA,34059,TC0633-1954
PAA22001183,TC0837-2262,Kenworth,699 Austin Point,Harker Heights,PA,70570,PAA70834668
PAA52552409,TC1559-0856,Dream Home Improvements,1267 Temescal Gardens,Manassas,PA,87921,TC0387-0765
PAA52847359,TC1887-6384,Applebee's,1348 Banks Rapids,Godfrey,PA,90886,PAA74688589
PAA54956332,TC8963-0860,Bealls,137 Wetmore Pike,Wasco,PA,46835,PAA57131456
PAA60222218,TC3848-1072,611 Edgehill Hill,252 Ardenwood Freeway,Biddeford,PA,68496,PAA84629303
PAA15891520,TC4477-0030,53 Hastings Route,1354 Saturn Motorway,Colton,PA,42204,PAA21161586
PAA19811616,TC3594-4206,113 Fredson Arcade,443 Moraga Ranch,Vero Beach,PA,09225,PAA31292136
PAA56133339,PAA66134356,Del Monte Foods,1166 Legion Avenue,Avon,PA,19313,PAA78057071
PAA73860357,PAA47523517,1338 Seawell Road,1287 Langton Cove,New Braunfels,PA,68919,TC3885-5014
PAA76556006,PAA70627211,Happy Family,1 Battery Green,Pekin,PA,61894,TC3268-6580
PAA92229722,TC4787-7819,1385 Crestline Walk,1112 Moffitt Bend,Leesburg,PA,59508,TC2139-9686
PAA73512963,TC3142-1730,Xilinx,1378 Public Annex,East Cleveland,PA,77216,TC5179-4532
PAA38392147,PAA97760805,690 Everson Green,395 Pratt Lodge,Buffalo Grove,PA,28593,TC5621-4700
PAA31697546,TC4553-7770,825 Cowles Glen,724 Tocoloma Spur,Thornton,PA,30777,TC4577-4116
PAA63585084,PAA25837331,Nortax,471 Clementina Trail,Shelton,PA,00755,PAA36751023
PAA93935275,PAA06283864,399 Majestic Walk,135 Liggett Avenue,East Providence,PA,20723,PAA81856038
PAA23383426,TC9871-9856,845 Sansome Drive,244 Acorn Place,Champaign,PA,43690,TC6067-0167
PAA94682175,TC7938-9470,735 New Montgomery Street,974 Gold Mine Path,Missouri City,PA,98734,PAA41698205
PAA00177999,TC9042-3778,683 Macondray Hill,931 Brannan Bend,Napa,PA,65159,PAA29684432
PAA22305625,TC0350-5740,Chrysler,1131 Orben Shore,Chaska,PA,91406,TC2425-2887
PAA82662998,PAA73766648,1002 Oak Access Center,330 Orben Shore,Mineola,PA,49370,PAA17747647
PAA93769351,PAA78744660,873 Rincon Extension,708 Castle Manor Walk,Montclair,PA,71028,PAA10446912
PAA60361733,TC4869-9511,Avant Garde Appraisal,504 Worcester Landing,Waukesha,PA,39910,PAA57949980
PAA15018274,TC4343-0950,806 Monticello Heights,127 Ellis Trail,Tulsa,PA,04844,PAA99053743
PAA40966599,PAA67598165,156 Moss Bridge,198 Jean Road,Gary,PA,19539,PAA28733345
