development_code,longitude,latitude,geocoding_accuracy,county_fips_code,census_tract,municipality_fips,municipality_name,hud_property_name,property_street_address,city,state,zip_code,units,owner_organization_name,participant_code,formal_participant_name,project_name,total_dwelling_units,acc_units,total_occupied,regular_vacant,pha_total_units,percent_occupied,people_per_unit,people_total,rent_per_month,median_inc_amnt,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_lt80_median,pct_lt50_median,pct_lt30_median,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tminority,tpoverty,tpct_ownsfd,chldrn_mbr_cnt,eldly_prcnt,pct_disabled_lt62_all,national_building_id,geom,geom_webmercator
PA00015104,-79.94422465224139,40.22421733789027,T,42003,42008014161,800214301,Fawn,160 Bromley Bridge,1349 Mcrae Pine,Chelsea,PA,17098,135,Housing Authority of Turtle Creek,PA004,Lawnscape Garden Maintenance,Lilac,143,20,455,25,2858,86,1.62,748,498,180344,15730,5500,8.3415518551,40.2379446971,42.1501798797,6.6905022618,2.6831290383,90.3986573297,85.1975954951,77.5172277352,42.5674738818,78.9153426816,17.0071237776,27.1255426774,66.1398874077,42.3173812264,16.4391648671,29,13.7828753829,37.6719616949,2208200000,POINT (4477739.391611911 -15503053.894305531),POINT (4477739.391611911 -15503053.894305531)
PA00564364,-79.84135600323907,40.627950706730296,T,42003,42078719625,800723287,Richland,Pinnacle Systems,859 Freeman Viaduct,New Rochelle,PA,52330,415,Housing Authority of Wilmerding,PA004,Asian Answers,Varela,442,363,266,34,1429,33,3.44,835,477,216538,15092,17104,12.2919894689,68.7473548495,47.4547800241,16.047422146,49.1547467218,99.5722910622,79.3694513196,93.5324345482,73.6958226404,4.7042316404,8.4096034354,13.4961063313,45.5310162197,36.3396820385,34.5522685573,5,80.7432252352,54.6519080039,1027840000,POINT (4522682.784647436 -15437800.35081238),POINT (4522682.784647436 -15437800.35081238)
PA00960530,-79.83041126091328,40.543301500561704,B,42003,42057197124,800612178,Forest Hills,199 Falmouth Square,578 Wabash Road,North Lauderdale,PA,46328,270,Housing Authority of Clairton,PA002,CNET,Adele,237,42,120,11,2186,29,1.07,22,316,123237,15090,7253,11.0690257844,41.9647390785,31.2779241648,19.8894832473,40.738884622,98.0035569909,97.1979928624,52.2921261057,5.3904491906,31.7173625457,21.3916309679,48.3107246516,84.1533760219,62.6002501145,22.2086032775,23,80.2221120067,46.7811920848,9494370000,POINT (4513259.678120693 -15430896.203450715),POINT (4513259.678120693 -15430896.203450715)
PA00362259,-79.96366828310315,40.44537606162002,B,42003,42052697982,800002331,Swissvale,Creative Wealth,1314 Madison Bend,Tustin,PA,44286,57,Housing Authority of Shaler,PA002,Unisys,Cascade,304,100,343,37,1901,68,3.41,801,322,104769,3471,11597,34.2084808801,53.808158758,45.0004998575,19.4663469628,10.0433755721,93.3145168116,74.8015948094,79.9740168455,46.9286326623,4.7714547404,45.8605335249,13.3921607253,31.2800616411,31.3479302166,19.5064914034,20,50.1531479335,53.7977149769,0238200000,POINT (4502358.668121996 -15515461.94023341),POINT (4502358.668121996 -15515461.94023341)
PA00813264,-80.1775012571764,40.363854826320235,R,42003,42066012578,800953302,North Versailles,Las Vegas Yard Management,551 Ofarrell Creek,Cudahy,PA,09064,231,Housing Authority of Green Tree,PA003,Sky High Financial Advice,Arleta,408,350,492,15,2661,61,1.48,594,459,151770,2567,9810,25.4482666916,72.1810012186,48.3720613234,17.1567568111,13.7446832276,90.3184066629,97.7743126668,67.5611055212,20.7645361252,22.7094671421,21.5512250284,39.7270191538,53.7570211272,12.2800258748,90.0645813937,9,95.9888432683,60.2223344104,4776450000,POINT (4493283.765719586 -15653512.32069591),POINT (4493283.765719586 -15653512.32069591)
PA00394930,-80.3440655536334,40.460827074816976,4,42003,42021335727,800736694,Aspinwall,Amphenol Corporation,573 Yerba Buena Motorway,Tamarac,PA,15420,303,Housing Authority of Ohio,PA007,ABX Air,Armory,34,193,452,42,2636,88,1.22,1408,328,210256,8792,14507,43.9989363861,29.1402404371,45.2108866433,37.1012883705,46.3323289017,92.9118328086,94.9920215452,74.9371916637,78.7499919612,77.6293737577,36.8325876675,34.4087188859,12.8591685242,55.3136682159,63.4551459826,22,66.1135435422,12.4365460002,8084170000,POINT (4504078.667043323 -15763123.70974788),POINT (4504078.667043323 -15763123.70974788)
PA00942287,-79.966297067445,40.629892607536306,R,42003,42021571390,800175035,Shaler,Avant Garde Interior Designs,1300 Sunnydale Rapids,Castle Rock,PA,86454,167,Housing Authority of Baldwin,PA007,Magik Gray,Treasure Island,167,330,474,44,2142,19,1.99,412,493,171057,14877,16769,6.5201633752,50.7243693231,13.1208798293,21.4106945276,6.5623255398,92.9954112379,85.2810897671,52.7828617798,54.6431335435,96.1915209888,44.2207150109,41.7717966275,31.1541041475,44.3163526589,23.422194835,27,36.8304394762,37.7696786497,7467500000,POINT (4522898.956056332 -15517141.337015718),POINT (4522898.956056332 -15517141.337015718)
PA00638352,-79.73112332622296,40.47442457900448,B,42003,42063616215,800235838,Bellevue,423 Lucerne Park,1056 Amherst Gardens,San Angelo,PA,93643,79,Housing Authority of Bell Acres,PA005,KPMG,Pacific,437,106,39,4,1820,44,1.29,478,233,74322,5546,10497,34.7221610648,72.3147498148,42.6372814096,13.0132243795,36.4695875862,90.0460410921,77.5054391361,91.4208590799,41.866642738,61.2786933426,11.8636968274,17.3911803459,42.292954075,13.4386204051,44.4186920375,1,9.6824608694,19.7683092495,2665440000,POINT (4505592.334285535 -15368597.284878992),POINT (4505592.334285535 -15368597.284878992)
PA00957426,-79.91431595547573,40.66433889170729,R,42003,42096064164,800185362,Rankin,367 Howth Lake,1153 Bowman Junction,Shoreline,PA,58799,165,Housing Authority of Wilkins,PA009,Verizon Wireless,Rutland,51,354,342,48,2669,54,3.68,710,431,204594,18587,16627,11.4819537295,30.5012373438,8.0744307659,12.5379020816,9.2120006071,98.4168219084,74.6183371977,68.5493199327,15.8802411225,24.1439232721,0.3748487723,22.3935156831,17.6063853862,47.594097436,88.4630500476,10,98.0730104289,45.4344448605,9573010000,POINT (4526733.498869966 -15484013.794803489),POINT (4526733.498869966 -15484013.794803489)
PA00224302,-80.09215048401721,40.372378932651905,R,42003,42029617249,800172321,Crafton,728 Merrie Lake,1084 Lapham Path,Petersburg,PA,78508,118,Housing Authority of Rosslyn Farms,PA005,Mauna Loa Macadamia Nut Corp.,Rockridge,244,80,322,34,835,18,3.73,1016,421,217117,15891,11835,15.338630222,74.6027681742,40.6034871171,8.1837043249,11.9045614724,97.5043824095,87.7349031149,71.602076431,88.2055653088,62.2268270816,7.0140640114,6.2028164632,47.1226305628,19.9368752749,25.3390990978,1,7.8766493917,28.2256340732,9435050000,POINT (4494232.664895896 -15598056.490930842),POINT (4494232.664895896 -15598056.490930842)
PA00870857,-80.26387450164506,40.545097710220915,T,42003,42095298013,800157707,Munhall,Ace Hardware,293 Magnolia Estate,Santa Cruz,PA,54952,434,Housing Authority of West Elizabeth,PA006,Knockout Kickboxing,Donahue,22,121,39,49,2935,19,3.33,962,397,133438,10572,17092,16.6204877622,68.1498358781,41.1273967031,25.9095796554,39.8206703106,97.97382385,70.9087725546,97.6558925699,5.1177411894,29.3862044619,40.9182968,30.7626441056,37.6313796835,53.8912367401,72.5211289008,13,78.3984446977,8.0892396285,8224720000,POINT (4513459.631265315 -15710120.3818216),POINT (4513459.631265315 -15710120.3818216)
PA00410811,-80.03376094677562,40.51496698050962,B,42003,42078146074,800952256,Whitehall,349 Catalina Gardens,231 Brosnan Court,Howard,PA,80564,97,Housing Authority of Baldwin,PA004,Sistemos,Ambrose Bierce,60,437,335,47,2167,61,1.12,1471,460,221706,10942,14170,42.3433179928,31.3559900705,14.654748953,19.6105625658,46.0840004168,93.940243546,96.8716350314,57.7454771291,70.2742009174,76.8190684095,25.575313927,43.2325977015,89.1167487584,79.5578320252,83.0372921311,5,8.7074484656,38.2473352147,0731830000,POINT (4510105.493776623 -15560390.248116305),POINT (4510105.493776623 -15560390.248116305)
PA00584520,-79.95283457288878,40.62697279478735,T,42003,42086028407,800771354,Harmar,Brookdale Senior Living,1154 Andrew Crossing,Gilroy,PA,01766,219,Housing Authority of Clairton,PA006,Avant Garde Appraisal,Plaza,64,292,321,13,894,39,2.7,922,398,84592,11809,16058,27.4019644158,28.7326424687,32.0054090169,9.3944860738,9.9124873425,92.4029156356,78.6007541012,99.0495733294,35.4609110233,22.2961318164,38.2005567757,4.8626634348,40.5708205083,69.290267301,28.6922569297,29,56.7056863646,30.3422511016,9235220000,POINT (4522573.923987906 -15508545.424314095),POINT (4522573.923987906 -15508545.424314095)
PA00161761,-79.95453948396586,40.38841220073662,T,42003,42089760487,800890350,Brentwood,449 Kohler Center,120 Dukes Junction,Eustis,PA,50681,78,Housing Authority of Cheswick,PA006,The Goose and Duck,Gaven,393,447,92,5,1883,15,3.9,1306,418,109150,4234,7526,28.5873072409,13.1812462741,10.2375838582,32.7591378479,15.8767768409,94.6104543714,79.2797178164,94.8282582624,90.7630833744,18.8386267465,8.4147504943,25.1590950455,68.2333420173,64.3359090451,11.4109689466,6,54.1485533137,20.3656637988,1422530000,POINT (4496017.480134838 -15509633.393319704),POINT (4496017.480134838 -15509633.393319704)
PA00902081,-79.88177583730432,40.223641201629455,R,42003,42082435766,800941811,Reserve,606 Guerrero Spur,621 Marietta Parkway,Grand Forks,PA,57924,280,Housing Authority of Whitehall,PA003,American Airlines,West Portal,110,31,318,42,2061,11,3.26,79,283,136237,14278,11663,19.7974805099,62.2842953555,7.6071472823,26.6812944932,39.0737820812,92.9392612658,80.2703279017,95.2501299958,6.6873714373,18.9003564346,13.7238330475,2.8904387519,42.5804818812,11.1752365994,88.6318815443,4,94.9332801887,65.6593425286,3871720000,POINT (4477675.25641673 -15463361.877792893),POINT (4477675.25641673 -15463361.877792893)
PA00239215,-79.89099559125606,40.28952063572178,B,42003,42078742541,800930339,South Park,1046 Cervantes Row,505 Rockridge Lane,Jackson,PA,46332,405,Housing Authority of Dormont,PA001,Apache Software Foundation,Encinal,361,125,401,2,2116,48,1.23,1236,286,239158,6335,6563,24.5350899031,62.6489832779,10.32395681,9.0049655649,28.8440592849,90.0862290151,70.1165517025,73.5337146797,8.4777532446,12.4603193462,30.9507131748,43.9074946183,37.5088598325,30.9033514649,28.4100781012,28,89.2051929393,67.9047101071,9871200000,POINT (4485008.921473636 -15469206.60768656),POINT (4485008.921473636 -15469206.60768656)
PA00643014,-80.09726647928957,40.325077345300045,R,42003,42052953565,800900061,Springdale,Best Buy,572 Hays Hills,Hercules,PA,60136,457,Housing Authority of Richland,PA009,Avaya,Danton,181,409,193,3,2395,78,3.14,1174,365,85624,19846,9640,23.6539493548,54.8407544509,1.2751447289,21.7135655216,46.1059923683,90.3511747802,89.9875459368,89.249654271,13.5336689561,88.5793899765,14.5008150463,41.2544026334,96.9231572889,71.9822081585,59.144276347,5,0.8708640816,38.2904184637,2066220000,POINT (4488967.076278173 -15601367.209106162),POINT (4488967.076278173 -15601367.209106162)
PA00636183,-79.8386951787589,40.51478097008981,B,42003,42084134823,800860111,Monroeville,814 Jewett Canyon,272 Rosemary Arcade,Havelock,PA,93909,372,Housing Authority of Dormont,PA002,Frasca International,Scott,116,81,314,49,1034,37,1.11,1064,214,88492,15436,13004,38.5499797119,29.4580728012,9.9382709146,4.8592772466,5.2665537884,95.7991339936,88.9193775221,77.9288435009,29.5595974997,16.4711079159,27.1643161943,10.6737459324,93.6593332059,54.6729408688,14.2386762834,25,26.7873626055,31.5319271099,9854290000,POINT (4510084.787191408 -15436121.176222067),POINT (4510084.787191408 -15436121.176222067)
PA00110191,-79.7861148633728,40.41595312988874,4,42003,42033187253,800072782,Penn Hills,1285 Banbury Square,294 Moscow Street,Nampa,PA,83247,60,Housing Authority of Emsworth,PA005,Kerr-McGee,Oscar,356,53,418,20,1756,40,2.02,460,434,244376,8847,11308,6.4170017563,23.4063889207,31.0397614836,19.4393234022,47.266427871,99.1679824462,87.1643236869,90.5411814733,36.8463356056,47.8560219004,7.2083957978,10.8491961131,90.9230117184,18.3049084081,55.1599130968,17,32.7293841776,4.7075104931,5033350000,POINT (4499083.322344026 -15403028.10066736),POINT (4499083.322344026 -15403028.10066736)
PA00320645,-80.08753113466119,40.56055636689621,B,42003,42093896672,800529042,North Fayette,Home City Ice Co.,244 Battery Safford Lane,Eustis,PA,99135,216,Housing Authority of Crescent,PA009,Syntel,Alpha,90,2,6,44,2031,48,2.47,767,330,174629,10387,14171,43.8909053925,40.6130832684,22.3394473421,23.5295485658,18.6084488397,99.4974023281,80.7559706952,52.9067720807,64.8743047103,80.346635593,31.4441393406,27.417646377,70.5647668659,72.5055112298,38.4259901086,30,40.8886082004,30.4783102555,6160380000,POINT (4515180.481054756 -15595068.6212781),POINT (4515180.481054756 -15595068.6212781)
PA00370107,-80.14353062356344,40.32233569620918,B,42003,42020077115,800242250,Stowe,1157 Giants Expressway,189 Hagiwara Tea Garden Pass,Schererville,PA,26453,248,Housing Authority of Carnegie,PA009,Gas Zone,Flint,101,217,214,29,1340,84,3.89,1169,324,149989,19227,14594,23.8605058219,14.8937596504,25.7256034902,31.678759028,49.744752853,91.1319951041,70.8956916371,63.6702114777,86.2678271042,15.9566127631,9.5323454458,24.5906594556,77.6205954226,48.7914058674,95.590889152,7,30.3634008427,7.7847459506,0498480000,POINT (4488661.877297443 -15631383.290855704),POINT (4488661.877297443 -15631383.290855704)
PA00018992,-79.87714021233313,40.429572942116366,T,42003,42060826797,800437847,West Homestead,Vari-Tec,769 Bache Alley,Lawton,PA,91943,425,Housing Authority of Aleppo,PA002,Citrix,Verdun,282,116,142,42,1626,41,3.64,955,203,178350,19762,7458,1.9303708353,21.2159688124,17.9317030466,33.7928605816,18.1158248711,95.8788765835,76.5352442205,51.8001937755,52.97222847,95.4979529897,44.5254158064,40.3087541516,20.0415405054,10.1834137634,51.0581040388,24,69.6231237296,38.6340101377,1459930000,POINT (4500599.472905905 -15460425.18106789),POINT (4500599.472905905 -15460425.18106789)
PA00618849,-80.04397822648443,40.564390363744785,B,42003,42071555987,800602834,,ConocoPhillips,431 Florence Square,College Park,PA,65297,199,Housing Authority of Bridgeville,PA007,Magna Consulting,Rico,237,64,59,22,2534,8,2.17,1283,399,167319,17011,13119,24.5469152315,68.945416723,8.2370054305,37.0850792392,19.4518132202,99.3993113983,95.1279998537,55.211907437,67.6029510816,17.4595234811,15.1563574387,38.7670162536,77.2348675374,64.1444041348,71.7421898552,22,9.4943440007,60.9370168769,2730630000,POINT (4515607.279631643 -15566965.471829338),POINT (4515607.279631643 -15566965.471829338)
PA00635353,-80.02293417685799,40.30301501049826,4,42003,42003613065,800044552,Homestead,576 San Jose Pike,1399 Amber Bridge,Chesapeake,PA,21427,361,Housing Authority of Robinson,PA008,Firestone Tire and Rubber Company,Camp,294,257,57,27,2998,67,1.14,33,361,115842,1600,14158,47.8911146805,31.3294391244,30.6625648717,19.6597080612,43.2381411615,93.9723964113,84.563122728,93.3426108756,7.7015160398,31.4449482156,42.4163206803,7.394911124,88.8836081046,39.9443690452,37.1066041853,27,14.5173436984,54.9121959204,3282470000,POINT (4486511.108402328 -15553430.071020238),POINT (4486511.108402328 -15553430.071020238)
PA00946538,-79.84863694177268,40.2276420388429,T,42003,42064798777,800489254,Whitaker,1167 Girard Crossing,1079 Underwood Lake,Plantation,PA,74465,345,Housing Authority of Dravosburg,PA001,First Choice Garden Maintenance,Dorcas,241,34,112,2,1615,60,3.65,1353,311,189953,17183,11890,42.6797747958,65.0287437844,7.489088708,13.6296408006,35.3388663102,92.7655598167,97.6970630761,88.4519528112,68.3373493788,92.3452377743,5.330442963,4.1593541009,49.5472444944,30.9055416903,30.3001031954,3,37.7241432693,21.3656876634,7001710000,POINT (4478120.627578078 -15442397.380529417),POINT (4478120.627578078 -15442397.380529417)
PA00260272,-79.77230522550298,40.60818890091795,T,42003,42067571166,800574466,Bellevue,740 Esquina Canyon,1044 Ruth Mews,Belle Glade,PA,72894,195,Housing Authority of Forward,PA000,DISH Network,Blandy,216,492,214,2,2669,36,1.93,1368,359,112365,13918,14545,4.4377369976,15.7140254355,23.4446971199,0.2078683867,7.7862017318,94.6119408428,99.3042444842,84.6470955837,83.1759229734,80.4719126074,40.9078812618,49.0050891268,97.3047083409,31.7869186038,11.5164628881,16,17.3201075828,11.5402278919,0866210000,POINT (4520482.9104872495 -15394364.518130379),POINT (4520482.9104872495 -15394364.518130379)
PA00034934,-79.91912603879688,40.30363373101027,R,42003,42096828364,800311734,Neville,477 Collingwood Crossing,879 Mccoppin Station,Newburyport,PA,15693,115,Housing Authority of Aleppo,PA003,"Wells Fargo Bank, N.A.",Bengal,439,497,321,15,1828,25,2.11,723,253,206842,9084,12922,28.5962791924,11.1101212299,48.2005679517,22.7661748767,25.1405947688,95.0054779917,72.2558323985,69.8424163789,53.9046197917,18.4084863883,5.4127263565,17.812340866,17.3252575449,16.4796711121,77.435541724,23,22.2383712654,29.9064721177,7197590000,POINT (4486579.984054668 -15487072.15587668),POINT (4486579.984054668 -15487072.15587668)
PA00099774,-79.79234176074223,40.50841884083552,R,42003,42044024696,800796417,South Versailles,CIGNA,1379 Dalewood Pine,Duluth,PA,51587,54,Housing Authority of South Versailles,PA007,J. P. Morgan Chase and Co.,Bronte,302,442,15,25,2854,97,2.63,227,421,214386,4383,10070,48.0302346521,42.2888489333,2.8606649791,21.75355826,2.9852081613,97.4061032135,94.7053472341,67.4773171869,33.7044217567,58.1125562143,49.7547227951,12.1502779425,47.9042675997,31.646166758,57.3580456261,13,93.8969804469,63.9318322746,6286130000,POINT (4509376.558202459 -15406938.384276772),POINT (4509376.558202459 -15406938.384276772)
PA00523064,-80.03757588710597,40.66842390087637,T,42003,42056753685,800247823,Marshall,419 Peter Yorke Square,1058 Pena Ranch,Toledo,PA,61297,217,Housing Authority of Oakdale,PA001,Desert Garden Help,Still,338,281,307,7,1868,65,1.46,1154,300,128255,6839,14354,34.4092539754,49.8631209007,23.5917768683,5.7955407106,14.5355477235,96.8446120629,80.254895454,57.2416107899,94.482948059,93.8557625836,10.7525313121,5.9496289763,17.0061048112,66.1139086961,87.4410177275,20,35.1872121392,56.0713885804,3490090000,POINT (4527188.240010554 -15562844.532205531),POINT (4527188.240010554 -15562844.532205531)
PA00198630,-80.01844821125646,40.510723788747775,T,42003,42013578034,800066068,Reserve,362 La Bica Rapids,142 Terrace Turnpike,Novato,PA,88756,56,Housing Authority of Scott,PA003,Avis Budget Group,Palo Alto,158,414,492,21,2243,8,2.77,1452,224,201940,10980,16719,41.956707454,68.584174576,19.9642079535,3.0976116203,9.0189548922,91.4030727705,83.2872053583,84.3562564371,61.7427360323,27.4194096869,12.5408473047,33.188373032,21.5012314295,38.6016154146,61.4812116763,13,49.6394253513,28.5982375349,5418070000,POINT (4509633.143830356 -15550548.380538391),POINT (4509633.143830356 -15550548.380538391)
PA00513537,-80.26669285987865,40.532278968946045,R,42003,42033257778,800460245,McKees Rocks,1271 Macondray Estate,588 Oakhurst Crossing,Rockledge,PA,41543,275,Housing Authority of Braddock,PA004,Liberty Wealth Planners,Freeman,11,174,342,44,2622,36,2.85,1270,315,109154,15777,14588,41.29695115,3.4912058808,36.1518601585,28.3036817493,42.1119128163,91.1338645237,99.3805853796,61.596854621,66.7237792762,58.3498914829,13.6896207423,31.2420060777,63.8694672542,45.9066617457,83.4426701312,16,27.0545250786,55.5028857005,8674070000,POINT (4512032.655513985 -15711975.87010533),POINT (4512032.655513985 -15711975.87010533)
