property_id,hud_property_name,inspection_property_id_multiformat,city,state,inspection_id,inspection_score,inspection_date
800129435,Entergy,PA00309683,Riviera Beach,PA,694103,45,2015-09-02
800610692,Parts and Pieces,PA00703603,Sapulpa,PA,651578,70,2017-10-15
800940109,Black & Decker,PA00852645,Marshalltown,PA,517189,80,2019-01-02
800031168,Quantrix,PA00355285,Alvin,PA,584545,25,2018-07-28
800875322,Galaxy Man,PA00250045,New Brighton,PA,516884,42,2017-10-25
800615329,57 Loomis Crossing,PA00589177,Northport,PA,626956,64,2023-11-14
800322052,Custom Lawn Care,PA00208861,Lufkin,PA,610442,89,2019-07-15
800502838,155 Sibley Lodge,PA00098734,San Bernardino,PA,549957,76,2021-09-17
800177053,Cogent Communications,PA00581424,Des Plaines,PA,583634,58,2018-08-04
800317429,936 Ofarrell Bypass,PA00627474,Augusta,PA,695713,72,2021-03-20
800702189,Maxi-Tech,PA00651230,Yorkville,PA,688676,87,2023-07-04
800586592,187 Bitting Expressway,PA00574623,Long Branch,PA,696545,74,2022-12-23
800605851,468 Cloud Bypass,PA00916422,San Jose,PA,544450,94,2015-05-04
800686216,Cole Haan,PA00696499,Statesville,PA,541060,37,2022-05-21
800325186,BJ Services Company,PA00197982,Tupelo,PA,564187,99,2019-12-23
800731227,Russell Investment Group,PA00716998,Ballwin,PA,634376,84,2022-11-02
800566897,1164 Zoe Motorway,PA00569845,Kannapolis,PA,539906,33,2019-04-30
800112765,703 Raccoon Bypass,PA00646440,East St. Louis,PA,534308,67,2018-10-08
800552993,195 Bob Kaufman Glen,PA00676635,Asheville,PA,561180,98,2016-05-19
800927601,Qualcomm,PA00722131,Weatherford,PA,598366,41,2015-10-14
800541561,Boyd Gaming,PA00314104,Euclid,PA,505530,70,2016-01-22
800512144,329 Zoe Path,PA00835583,Crown Point,PA,592561,45,2019-06-24
800705461,381 Crestline Crossing,PA00038308,Delaware,PA,678014,44,2022-07-24
800051704,Amazon.com,PA00967723,Naples,PA,502792,27,2020-04-14
800266012,276 E Highway,PA00322925,San Marcos,PA,607684,43,2020-10-02
800212949,751 Del Monte Path,PA00464177,Ada,PA,541368,95,2015-01-06
800197295,Rent-A-Wreck,PA00036534,Hallandale Beach,PA,582680,57,2018-08-30
800043647,Electronic Geek,PA00120654,Farragut,PA,645741,39,2021-11-03
800066456,Home Depot,PA00507944,Biloxi,PA,613256,89,2022-09-03
800669896,J. P. Morgan Chase and Co.,PA00333257,San Carlos,PA,646502,81,2021-03-26
800935999,Martha Stewart Living Omnimedia,PA00495962,Northampton,PA,546039,59,2023-09-07
800263369,Prahject Planner,PA00598594,Palatine,PA,571872,86,2019-10-06
800907165,Target Realty,PA00101807,Texarkana,PA,637400,85,2017-05-13
800652735,Affinity Investment Group,PA00431668,Ramsey,PA,566228,38,2017-10-19
800371049,Dippin' Dots,PA00585935,Findlay,PA,659633,56,2022-07-05
800811892,1270 Dolores Mall,PA00314235,Salinas,PA,602874,62,2022-12-22
800612038,628 Seacliff Run,PA00070433,Emporia,PA,663815,82,2017-12-18
800563509,1339 Chilton Walk,PA00835590,Huntersville,PA,524971,60,2023-03-25
800780153,751 Pearl Crossing,PA00223919,Mount Prospect,PA,610760,72,2020-09-11
800022131,ACCO Brands,PA00415878,Leawood,PA,664068,40,2019-06-13
800284600,264 Vidal Motorway,PA00592479,Midwest City,PA,523137,79,2017-08-06
800967720,Kmart,PA00287686,Huntsville,PA,683098,47,2019-03-06
800561206,Ann Taylor,PA00176277,Wildwood,PA,626834,39,2020-11-13
800662047,Conseco,PA00457847,Ocoee,PA,603714,39,2018-08-22
800772269,United Parcel Service,PA00951728,McDonough,PA,575088,66,2019-11-14
800537278,Papa John's Pizza,PA00757204,East Peoria,PA,512538,42,2023-11-05
800888754,1094 Willard Green,PA00475581,Palmetto Bay,PA,626080,81,2018-03-09
800305286,968 Terry A Francois Bridge,PA00272288,Cutler Bay,PA,638067,34,2017-10-04
800453138,Spanx,PA00082592,Loma Linda,PA,597410,30,2021-05-27
800414064,963 Blair Annex,PA00590622,Ashland,PA,667727,53,2022-07-26
800587746,1209 Mount Vernon Motorway,PA00421937,Bowie,PA,535274,79,2022-03-16
800579002,Boston Scientific,PA00212267,Amsterdam,PA,514460,48,2023-02-28
800429526,Integra Wealth,PA00721399,La Mirada,PA,620952,35,2016-03-11
800029778,Fruit of the Loom,PA00189294,Rapid City,PA,525634,45,2015-04-05
800467827,Pro Star,PA00207189,Ridgewood,PA,655345,95,2021-02-26
800244336,Chem-Dry,PA00080034,Lawndale,PA,590767,64,2022-10-07
800519549,Regis Corporation,PA00639687,Menomonee Falls,PA,531155,86,2017-06-23
800283639,Dollar Tree,PA00162526,Holyoke,PA,532476,57,2021-06-10
800781366,Balanced Fortune,PA00931287,Port Angeles,PA,638771,57,2023-02-27
800717413,Strong Life,PA00870773,Chicopee,PA,657556,74,2023-01-12
800606752,471 Inverness Motorway,PA00038324,Vestavia Hills,PA,586189,40,2015-11-10
800672293,950 Georgia Creek,PA00628499,Hayward,PA,609609,85,2016-06-18
800116932,301 Brewster Circle,PA00151773,Adrian,PA,650018,49,2022-06-11
800500458,759 Brookdale Heights,PA00166900,Manhattan Beach,PA,528492,50,2016-05-14
800894275,793 Richter Stravenue,PA00466532,Calumet City,PA,652056,92,2018-02-02
800814894,79 Ecker Viaduct,PA00659921,Cliffside Park,PA,607701,78,2019-10-24
800086028,891 Seminole Arcade,PA00218982,Forest Park,PA,584052,70,2018-05-10
800484633,Stratabiz,PA00107990,Palm Coast,PA,526993,35,2015-06-11
800767173,Belk,PA00131491,Castle Rock,PA,514233,64,2016-12-23
800904320,581 Lusk Canyon,PA00626238,Apache Junction,PA,553342,63,2022-03-06
800405629,517 Marist Bend,PA00991187,East Palo Alto,PA,691160,56,2015-01-25
800533530,Dex One,PA00369387,Keene,PA,527964,88,2021-04-06
800473342,Zoom Technologies,PA00473070,South Salt Lake,PA,617898,95,2020-03-01
800375790,573 Lathrop Lodge,PA00384229,Hazelwood,PA,609648,58,2019-06-15
800339634,Altria Group,PA00285593,Barberton,PA,554840,81,2019-05-24
800332886,1374 Hussey Alley,PA00836097,Lexington,PA,672793,78,2016-09-22
800729354,"Dell, Inc.",PA00791867,Lindenhurst,PA,578708,80,2023-03-08
800820452,598 Elk Glen,PA00941327,Talladega,PA,652470,35,2016-10-25
800932599,163 Crossover Field,PA00774116,Union City,PA,584896,87,2019-07-18
800953109,OCZ Technology,PA00830410,Mount Clemens,PA,553685,81,2019-01-25
800539856,Multi Tech Development,PA00938191,Clinton,PA,501453,71,2015-11-26
800277970,460 Mississippi Square,PA00466218,Bossier City,PA,631131,53,2020-12-09
800895836,1224 Taylor Pine,PA00283542,Hammond,PA,583045,47,2023-03-06
800057309,Golden Joy,PA00325938,Anaheim,PA,544339,74,2020-05-24
800037977,1047 Hattie Cove,PA00034035,Leawood,PA,521442,90,2023-07-14
800657894,100 Edward Crossing,PA00959919,Prescott,PA,683592,56,2020-01-25
800068637,ExxonMobil,PA00008594,Angleton,PA,653840,81,2016-04-11
800867104,PACCAR,PA00776832,Long Beach,PA,541601,53,2020-09-12
800592377,1170 Gilbert Field,PA00595728,Winter Springs,PA,608433,98,2017-05-20
800619888,1370 Antonio Highway,PA00278142,Rosenberg,PA,600301,73,2017-11-15
800895928,1136 Pearl Street,PA00217770,Laredo,PA,551673,76,2018-02-17
800036993,1389 Rosewood Parkway,PA00964154,Columbia Heights,PA,625618,69,2015-01-31
800832130,126 Forest Rapids,PA00711406,Holyoke,PA,519765,81,2021-06-26
800916901,109 Lowell Spur,PA00328566,Pensacola,PA,512608,53,2018-03-03
800497248,800 Lansing Parkway,PA00232235,Pampa,PA,647757,65,2021-05-22
800506700,425 Iron Ferry,PA00425930,Abilene,PA,655645,55,2019-09-03
800881715,136 Jauss Court,PA00011983,Vero Beach,PA,641855,99,2022-08-24
800371203,Kingston Technology,PA00684636,Dyersburg,PA,681145,90,2018-11-09
800812351,1025 Bellevue Spur,PA00399373,McAllen,PA,563748,30,2019-06-08
800366915,Iron Mountain,PA00454084,Vancouver,PA,580979,93,2019-02-11
800217869,907 Upper Circle,PA00684162,Azusa,PA,628089,98,2018-05-07
800982541,Gamma Realty,PA00086244,Springdale,PA,654366,37,2016-05-17
800696645,237 Caselli Crossing,PA00397453,Claremont,PA,679933,56,2020-06-02
800441851,1143 White Grove,PA00995265,Maple Valley,PA,694930,75,2018-07-11
800163018,324 Elizabeth Highway,PA00527172,Chester,PA,593144,30,2018-06-02
800770958,494 Henry Adams Canyon,PA00952431,Arlington,PA,599278,30,2023-10-18
800205821,630 Worcester Crossing,PA00953100,Jeffersonville,PA,680204,83,2016-10-30
800566232,Domtar,PA00271159,Skokie,PA,610921,43,2021-04-21
800180177,Netaid,PA00462439,St. Matthews,PA,592967,54,2023-08-10
800185788,UTStarcom,PA00316615,Waterloo,PA,632235,83,2018-04-27
800849431,Qwest,PA00710351,Wauwatosa,PA,516012,84,2018-07-06
800178367,439 Bonita Crescent,PA00394415,Santa Ana,PA,547240,28,2019-12-05
800932206,AES Corporation,PA00536069,Hamilton,PA,510973,30,2020-03-26
800754785,Halliburton,PA00945992,Lake Jackson,PA,676340,32,2023-03-13
800864681,Nortax,PA00849439,Paris,PA,515801,34,2016-07-03
800614532,Minnesota IMPLAN Group,PA00837312,Maple Heights,PA,537524,79,2015-07-23
800349847,Lucasfilm,PA00653932,Lawrence,PA,617969,69,2021-10-10
800112207,Lee,PA00540989,Country Club Hills,PA,672789,77,2015-09-23
800629281,Fireball,PA00077338,West Valley City,PA,515952,28,2020-12-05
800330006,142 Spooner Bypass,PA00067771,Springboro,PA,697529,38,2022-04-23
800646842,Allegheny Energy,PA00173951,Sparks,PA,545242,56,2016-09-13
800361651,Raytheon,PA00143627,Englewood,PA,583490,48,2017-01-17
800593124,Adaptas,PA00685537,Springville,PA,598653,97,2021-05-30
800688952,Hot Topic,PA00640080,Syracuse,PA,622217,49,2022-09-12
800773575,358 Cleo Rand Hills,PA00087077,Grandville,PA,637961,95,2016-02-28
800592703,360 Melba Parkway,PA00012450,Maple Valley,PA,695778,52,2018-01-20
800339465,Destiny Realty,PA00994598,Creve Coeur,PA,657329,93,2022-08-12
800416682,Naturohair,PA00597872,Vacaville,PA,591414,65,2018-12-10
800633459,223 Topaz Court,PA00337130,Conroe,PA,531224,74,2021-10-16
800925587,453 Tamalpais Point,PA00069755,Commerce City,PA,637581,84,2017-09-24
800344314,112 Isis Park,PA00921057,Brookfield,PA,511725,51,2020-07-06
800227494,662 Laidley Boulevard,PA00888122,Marysville,PA,597339,85,2022-01-28
800672637,Atlas Architectural Designs,PA00125024,Leavenworth,PA,531752,55,2022-10-02
800539694,1050 Bemis Mews,PA00733122,West Palm Beach,PA,614030,61,2020-06-23
800781133,Macro Design,PA00873629,Champaign,PA,525159,46,2019-12-02
800368623,774 Mclaren Boulevard,PA00014997,Grand Forks,PA,639702,47,2022-04-18
800908369,Union Pacific Railroad,PA00667728,Palos Hills,PA,507788,54,2016-06-18
800933066,1186 Powhattan Spur,PA00190463,Westlake,PA,500788,64,2022-06-16
800861030,117 Mariner Street,PA00245969,Buena Park,PA,644219,52,2019-09-10
800981547,Terra Nova Garden Services,PA00357190,Cranston,PA,537111,28,2022-02-27
800658583,490 Arbol Grove,PA00448681,Mount Pleasant,PA,689835,97,2022-12-11
800088215,229 Western Shore Park,PA00131139,Chattanooga,PA,585522,80,2021-03-20
800859461,846 Vega Rapids,PA00890134,Aliso Viejo,PA,579059,42,2017-09-15
800463483,496 Clarendon Road,PA00231433,San Luis,PA,619133,100,2018-01-04
800382214,282 Grace Expressway,PA00746247,Golden,PA,564800,45,2016-08-21
800013327,Gibson Guitar Corporation,PA00283939,Seattle,PA,506942,40,2018-07-25
800424999,American Axle,PA00585023,Camarillo,PA,537476,67,2017-08-05
800679912,Realty Solution,PA00363603,Clarksville,PA,598212,38,2015-04-03
800130333,Ameriprise Financial,PA00059376,Libertyville,PA,693327,63,2019-11-08
800600509,American Express,PA00875701,Houston,PA,644882,65,2015-01-18
800132670,179 Ellert Motorway,PA00422899,Plymouth,PA,652213,57,2018-04-03
800700576,"PalmOne, Inc.",PA00154733,Leesburg,PA,573440,50,2023-11-19
800264350,558 Summit Highway,PA00359349,Downers Grove,PA,591815,76,2020-04-20
800368485,World Financial Group,PA00548974,Dolton,PA,520134,47,2022-07-08
800844986,798 Carmel Parkway,PA00200480,Rockville Centre,PA,675472,93,2015-09-09
800163951,Farnod,PA00112995,St. Louis Park,PA,513123,50,2020-09-21
800076839,1194 Burr Hills,PA00345211,Farmington,PA,525936,66,2019-04-11
800222567,ACN Inc.,PA00709510,El Cerrito,PA,637290,74,2015-03-05
800853970,Brightpoint,PA00391835,Tampa,PA,513486,52,2016-08-24
800950774,New World Realty,PA00811497,Walnut,PA,640707,63,2022-08-30
800989334,NetApp,PA00749681,Wildwood,PA,509774,86,2019-05-08
800870192,913 Upper Creek,PA00561084,Highland Park,PA,581657,100,2022-09-08
800192232,Rich and Happy,PA00262200,Baton Rouge,PA,680163,90,2021-07-19
800780438,Gatorade,PA00388848,Plant City,PA,503979,27,2017-06-03
800289301,1223 Iowa Hill,PA00348341,West St. Paul,PA,661170,96,2017-04-18
800932682,ADC Telecommunications,PA00695076,Lowell,PA,564771,32,2015-04-18
800458929,Intel,PA00312074,South San Francisco,PA,540237,94,2019-11-09
800096551,Full Color,PA00657028,Liberal,PA,689124,60,2020-04-22
800688224,1386 Oceanview Bypass,PA00616260,Stamford,PA,547502,100,2018-02-28
800080676,1252 General Kennedy Place,PA00706050,Ponca City,PA,557448,26,2020-12-18
800292664,Yahoo!,PA00878456,Highland Park,PA,615278,34,2021-09-03
800004880,293 Kohler Trace,PA00075565,Gadsden,PA,571397,35,2021-10-23
800597476,213 Forest Side Canyon,PA00573266,North Port,PA,566363,65,2023-12-25
800239892,State Street Corporation,PA00452183,Mountain View,PA,527530,69,2023-02-15
800530806,1064 Santa Ana Court,PA00214498,South Euclid,PA,665915,38,2016-12-05
800580403,Pluto Marine,PA00460127,Novi,PA,642601,99,2016-08-19
800058716,613 Dove Lane,PA00125626,Coral Springs,PA,560746,73,2016-04-02
800100061,Baxter International,PA00363156,Rock Island,PA,679678,66,2022-06-30
800420977,69 Maynard Loop,PA00780360,Hialeah Gardens,PA,599275,85,2021-09-09
800501531,Martel Communication,PA00667062,Altamonte Springs,PA,677009,66,2022-12-03
800633238,KBR,PA00528541,Bellingham,PA,552783,91,2019-06-22
800487058,900 Bret Harte Shore,PA00796499,Mesa,PA,550608,91,2018-06-11
800382385,1365 Toland Route,PA00261483,San Gabriel,PA,667204,91,2019-05-28
800417813,1366 Bertie Minor Road,PA00038151,Oxford,PA,698690,98,2021-07-21
800419243,612 Cameo Rapids,PA00567725,Pawtucket,PA,680105,83,2019-04-25
800090774,373 Chula Ranch,PA00006790,East Palo Alto,PA,507640,52,2021-07-29
800646384,Arch Coal,PA00591230,Anniston,PA,589902,92,2022-08-16
800220185,136 Linares Ranch,PA00120375,Plymouth,PA,534034,31,2023-09-24
800127982,29 Paramount Junction,PA00100551,Cheyenne,PA,622783,62,2016-06-23
800663846,Quantrix,PA00801736,West Linn,PA,622574,49,2017-10-13
800365786,85 Easement Walk,PA00758367,Casselberry,PA,624206,46,2015-10-22
800724544,Werner Enterprises,PA00661182,Kirkwood,PA,634099,41,2017-05-09
800761979,Envirotecture Design Service,PA00183511,Providence,PA,588725,85,2021-07-12
800019384,705 Vassar Lane,PA00983081,Pascagoula,PA,682107,67,2020-08-04
800866571,Ideal Industries,PA00574546,Emporia,PA,611950,30,2019-05-07
800069807,Amphenol Corporation,PA00273910,St. Petersburg,PA,638315,75,2016-05-21
800398352,1373 Santiago Drive,PA00488923,New Port Richey,PA,649567,57,2017-09-08
800803760,Bradley Pharmaceuticals,PA00798881,Homer Glen,PA,654780,86,2021-03-02
800686446,Wealthy Ideas,PA00459080,Oak Creek,PA,597101,65,2022-08-06
800182145,1327 Zampa Stravenue,PA00190323,Denton,PA,606645,100,2019-02-20
800292938,AECOM,PA00370460,Windsor,PA,600655,79,2021-10-01
800102107,556 Mansell Annex,PA00193055,Merrillville,PA,680123,26,2020-04-11
800368114,1062 United Nations Pike,PA00100255,Reno,PA,532639,76,2016-11-15
800147517,Gamma Gas,PA00373193,Tuscaloosa,PA,606125,46,2021-05-03
800523844,77 Reed Run,PA00390943,Ankeny,PA,654034,33,2023-07-26
800129920,Royal Gas,PA00666362,Roseburg,PA,679855,92,2021-09-28
800153459,207 Rutledge Route,PA00310499,Ann Arbor,PA,698551,36,2020-07-16
800250137,AOL,PA00383488,Garfield,PA,673028,39,2022-03-10
800604524,132 Ignacio Trail,PA00792400,Nashville,PA,553809,32,2018-05-26
800769271,Aflac,PA00032294,Seaside,PA,505880,96,2017-03-16
800770388,1059 Clyde Run,PA00198297,Sandy,PA,638839,39,2022-06-05
800667264,Digi-Key,PA00204909,Brawley,PA,503127,95,2022-11-23
800227665,Storage Technology Corporation,PA00849271,South Salt Lake,PA,670596,44,2015-10-12
800829978,385 Langdon Avenue,PA00427280,Oro Valley,PA,621805,68,2018-02-11
800866712,Delta Air Lines,PA00435008,Hopkinsville,PA,643414,91,2021-11-10
800410300,685 Treasure Island Rapids,PA00314815,Downey,PA,537037,93,2016-07-15
800031090,253 Bird Gardens,PA00033634,Mason,PA,586552,29,2016-12-17
800329019,331 Cosgrove Point,PA00258076,Dubuque,PA,650638,78,2022-11-27
800944392,KBR,PA00701637,Visalia,PA,614602,95,2017-11-14
800094887,Wendy's/Arby's Group,PA00386259,Greensboro,PA,566286,32,2015-03-01
800556755,946 Linden Loop,PA00673430,Chaska,PA,662787,67,2020-12-22
800217211,406 Reno Creek,PA00002654,Rochester Hills,PA,625777,67,2023-08-21
800797645,Monlinks,PA00807904,Burton,PA,584044,61,2017-01-03
800604803,Magna Wealth,PA00730000,Orinda,PA,606707,48,2018-04-26
800313912,Good Times,PA00179474,Willoughby,PA,538048,85,2018-06-02
800817490,Boston Acoustics,PA00299517,San Juan,PA,551927,91,2019-06-26
800748766,General Motors,PA00061298,Sahuarita,PA,526461,60,2016-06-01
800004692,Emerson Radio,PA00763819,Kansas City,PA,500670,72,2018-10-09
800692844,937 Hampshire Garden,PA00168766,New London,PA,510045,89,2020-10-20
800795977,Naturohair,PA00721195,Elko,PA,599138,38,2023-11-15
800014535,SBC Communications,PA00719619,Maple Valley,PA,699947,43,2017-09-18
800376364,C.H. Robinson Worldwide,PA00986928,Atlanta,PA,626980,36,2021-08-25
800823424,1096 Leroy Plaza,PA00085743,Wilmington,PA,612552,65,2023-02-12
800320346,770 John Maher Motorway,PA00364496,Payson,PA,671934,65,2019-11-21
800302692,System Star Solutions,PA00877284,Mequon,PA,516535,72,2019-04-23
800157962,314 Phelps Court,PA00279732,Dearborn,PA,592358,39,2017-07-28
800753941,Spanx,PA00520549,San Juan Capistrano,PA,672581,57,2018-03-14
800290887,446 Ironwood Path,PA00309737,Riverbank,PA,682796,87,2016-02-13
800358604,Advansed Teksyztems,PA00759669,Spartanburg,PA,526371,34,2020-06-05
800069755,Terra Nova Garden Services,PA00057721,Wasco,PA,587938,87,2023-09-05
800541213,1332 Tubbs Hill,PA00642407,Norfolk,PA,590127,88,2023-07-24
800549286,856 Cowles Road,PA00773518,Haines City,PA,559050,88,2018-12-11
800616306,720 Kronquist Heights,PA00899454,Germantown,PA,538232,81,2022-09-19
800061122,681 Moffitt Shore,PA00535127,St. Louis,PA,507024,26,2018-01-24
800740889,694 Linda Mall,PA00634487,Scarsdale,PA,591665,100,2020-11-08
800690561,602 Lincoln Point,PA00056543,Brockton,PA,519335,76,2017-08-27
800858849,1173 El Sereno Bend,PA00877577,Jersey City,PA,564522,30,2022-09-09
800179757,300 Gilman Hills,PA00306108,Ennis,PA,561273,27,2015-12-29
800022012,Netaid,PA00738548,Fairborn,PA,576990,49,2018-03-21
800586851,SkyWest Airlines,PA00110638,Albertville,PA,590172,28,2018-03-18
800750750,Energy East,PA00811435,Walnut Creek,PA,595392,86,2017-09-18
800655458,1244 Orsi Bypass,PA00391325,Bayonne,PA,544725,36,2020-05-16
800919416,286 Dolores Point,PA00902388,Howard,PA,510322,59,2016-05-22
800518858,774 Russian Hill Junction,PA00553843,Manassas,PA,648578,52,2015-05-07
800126414,37 Thorne Lake,PA00366680,Key West,PA,568070,25,2018-09-30
800396668,Fisher Electronics,PA00260336,Lakeland,PA,636202,76,2015-12-26
800383576,434 Palou Road,PA00498135,Whitehall,PA,690360,70,2021-02-23
800957629,Analog Devices,PA00475693,Kenosha,PA,519265,87,2018-09-12
800015957,Friendly Interior Design,PA00101649,Wheeling,PA,521603,73,2021-09-21
800757067,Veramons,PA00126520,Rancho Cucamonga,PA,634946,63,2018-01-17
800987421,700 Post Boulevard,PA00452343,Madisonville,PA,563859,100,2020-09-18
800082006,Fragrant Flower Lawn Services,PA00731125,Brentwood,PA,623337,100,2021-06-21
800071037,Georgia Pacific,PA00138470,Elk River,PA,557989,65,2018-11-18
800096477,Peterbilt,PA00953087,Algonquin,PA,626303,35,2018-08-30
800436637,718 Eve Lodge,PA00328494,Idaho Falls,PA,567292,83,2018-01-25
800735258,Verizon Wireless,PA00053357,Rock Island,PA,634765,52,2017-03-19
800215901,SBC Communications,PA00124956,Melbourne,PA,682300,43,2019-03-30
800883129,Mattel,PA00378023,Sugar Land,PA,567256,40,2018-08-17
800153917,Burlington Coat Factory,PA00178787,Euclid,PA,657736,55,2021-06-24
800284821,536 Holland Pass,PA00048674,Raymore,PA,560207,59,2017-06-29
800151756,782 Fresnel Place,PA00857106,Chesterfield,PA,615520,67,2023-10-04
800124150,980 Sea View Bend,PA00602766,Pinecrest,PA,540393,66,2016-01-14
800453224,Body Toning,PA00160650,Sanger,PA,584373,70,2016-02-04
800650611,37 Marview Street,PA00209905,Wilmington,PA,611524,99,2016-09-02
800308385,Signa Air,PA00044069,Fitchburg,PA,500515,39,2017-07-02
800240486,967 Golden Cove,PA00804897,Fitchburg,PA,688144,99,2018-08-11
800102580,Spectrum Brands,PA00963912,Montebello,PA,660293,70,2019-08-01
